"Stock","Lag","autocorr_level","autocorr_log","autocorr_ar_level","autocorr_ar_log"
"GE",34,0.247851200235746,0.652838664861265,2.06555217754372e-09,0.00368838422080497
"GE",35,0.241303196122398,0.648969538803483,1.14708620639082e-09,0.00312804154805434
"GE",36,0.25385958442119,0.651760390114212,6.37024220059549e-10,0.00265282664185641
"GE",37,0.244266256683033,0.64935370948597,3.53765789076376e-10,0.00224980681478496
"GE",38,0.256160581036349,0.647049926182193,1.9646071464776e-10,0.00190801412500546
"GE",39,0.26071276178295,0.645751414186977,1.09102727261102e-10,0.0016181468903446
"GE",40,0.272605390864572,0.639684277853408,6.0589238500697e-11,0.00137231654861276
"GE",41,0.232251975961174,0.636443677121142,3.36476998719642e-11,0.00116383297513576
"GE",42,0.245138304638971,0.636806809662854,1.86859537219759e-11,0.00098702241504163
"GE",43,0.225418259850805,0.634220724016106,1.03770797953043e-11,0.000837073075439342
"GE",44,0.252445786044843,0.631872907138735,5.76281985283256e-12,0.000709904175373692
"GE",45,0.251813803753098,0.63296040873269,3.20033124070500e-12,0.000602054889829652
"GE",46,0.22865262988944,0.62795195239122,1.77727576287123e-12,0.000510590165464221
"GE",47,0.246636260325093,0.628599864125264,9.86994438923661e-13,0.000433020844897622
"GE",48,0.227871641818752,0.628520066938799,5.48118667241857e-13,0.000367235925794559
"GE",49,0.203624445619706,0.623511927660058,3.04392873486319e-13,0.000311445111207227
"GE",50,0.18705718979041,0.614833291426908,1.69041900899854e-13,0.000264130087722258
"GE",51,0.184335708283925,0.612402451227946,9.38759305779882e-14,0.000224003205475743
"GE",52,0.181754892890234,0.612268756690683,5.21331710952789e-14,0.000189972435537791
"GE",53,0.18952517241803,0.624135618536062,2.8951697327695e-14,0.000161111651002995
"GE",54,0.195338916128908,0.626049961803344,1.6078070076009e-14,0.000136635423004552
"GE",55,0.199260993406835,0.627319963682036,8.92881458531185e-15,0.000115877645740752
"GE",56,0.198529661681588,0.626455311152444,4.9585385262027e-15,9.8273408806821e-05
"GE",57,0.193875627086354,0.625850681547783,2.75368069085933e-15,8.33436234985238e-05
"GE",58,0.190321266791046,0.623519737879868,1.52923231455025e-15,7.06819847016599e-05
"GE",59,0.205961119463754,0.619469899808438,8.49245694908414e-16,5.9943913543118e-05
"GE",60,0.194891919972367,0.618225629952843,4.71621115678938e-16,5.08371798844016e-05
"GE",61,0.208671645581188,0.616460971264846,2.61910632091263e-16,4.31139494544349e-05
"GE",62,0.196247036183875,0.618711651784527,1.4544976236633e-16,3.65640391891586e-05
"GE",63,0.190332523753443,0.618304352370085,8.07742442660752e-17,3.10091972260455e-05
"GE",64,0.192339552924341,0.614074159539817,4.48572650144524e-17,2.62982518870316e-05
"GE",65,0.201703673170309,0.609427306122116,2.49110869790201e-17,2.23029976323562e-05
"GE",66,0.206959048916207,0.603401229341755,1.38341527125287e-17,1.89147060240221e-05
"GE",67,0.200361506604557,0.595104916350331,7.68267484412648e-18,1.60411667468478e-05
"GE",68,0.205258319616327,0.592296210801653,4.26650579815562e-18,1.36041781602831e-05
"GE",69,0.236024428963777,0.592432498476872,2.36936641144094e-18,1.1537419087866e-05
"GE",70,0.217340685594221,0.587734187346614,1.31580676489209e-18,9.78464392635422e-06
"GE",71,0.237244129281607,0.590622043915912,7.30721695967182e-19,8.29815195551233e-06
"GE",72,0.218241512621193,0.593434734083884,4.05799856942477e-19,7.03748919174315e-06
"GE",73,0.238278628008313,0.595296380625226,2.25357375870129e-19,5.96834745729164e-06
"GE",74,0.215467326434497,0.589451371295357,1.25150233520831e-19,5.06163070385284e-06
"GE",75,0.209350391345833,0.587473630624081,6.95010797398734e-20,4.29266318114325e-06
"GE",76,0.208619829670487,0.589199785541606,3.85968123999085e-20,3.64051790122036e-06
"GE",77,0.192861606242842,0.586034304830109,2.14343997677358e-20,3.08744712311116e-06
"GE",78,0.207320749371837,0.586089731425459,1.19034050958105e-20,2.61839935873189e-06
"GE",79,0.190123522561392,0.58314764282223,6.61045116309943e-21,2.22060975570616e-06
"GE",80,0.216034159426274,0.587834173630828,3.67105582209435e-21,1.88325270959643e-06
"GE",81,0.196731416149323,0.585756239283712,2.03868851254231e-21,1.59714725160003e-06
"GE",82,0.208457089184316,0.582442570409126,1.13216770667378e-21,1.35450719401336e-06
"GE",83,0.185406182883423,0.573378835504928,6.28739362658457e-22,1.14872923382358e-06
"GE",84,0.225441915311342,0.575517341364352,3.49164866499824e-22,9.74213247794611e-07
"GE",85,0.219136000510262,0.573726176107403,1.93905632824307e-22,8.26209888486463e-07
"GE",86,0.218538392470345,0.567176435098825,1.07683785078113e-22,7.00691333625478e-07
"GE",87,0.228502336347738,0.567453888412994,5.98012414588073e-23,5.94241671347286e-07
"GE",88,0.230488941458655,0.566582529981595,3.32100926562011e-23,5.03963938213001e-07
"GE",89,0.218981801839373,0.562930059424549,1.84429324095751e-23,4.27401280094218e-07
"GE",90,0.221140241864384,0.56089465269904,1.02421200502324e-23,3.62470090367795e-07
"GE",91,0.182621814994584,0.561447257297082,5.6878711472646e-24,3.07403305816666e-07
"GE",92,0.206552432275211,0.55946209216431,3.1587091372895e-24,2.60702317068781e-07
"GE",93,0.194945447016568,0.568430400520486,1.75416129438771e-24,2.21096184845734e-07
"GE",94,0.217927355900203,0.564798046485018,9.74158022466232e-25,1.87507052115851e-07
"GE",95,0.213492339882573,0.561599934879823,5.40990076437962e-25,1.59020810864321e-07
"GE",96,0.204256283362651,0.560671818378734,3.0043407337899e-25,1.34862225194187e-07
"GE",97,0.221579677517857,0.559273729808513,1.6684341613324e-25,1.14373833748375e-07
"GE",98,0.246328343866653,0.557369445244485,9.2655021429258e-26,9.69980572948818e-08
"GE",99,0.253489479980711,0.557525380327576,5.1455149954496e-26,8.22620245438333e-08
"GS",0,1,1,1,1
"GS",1,0.623247401275966,0.821084452469432,0.623166008169429,0.821205080013057
"GS",2,0.539133966673328,0.781524456047493,0.388335873737821,0.674377783439251
"GS",3,0.372734731336746,0.748386309823315,0.241997716266185,0.553802461608258
"GS",4,0.249450625772054,0.72778129394359,0.150804750831717,0.454785394796437
"GS",5,0.184125713601448,0.708301887868711,0.0939763945887861,0.373472076522578
"GS",6,0.220194515621792,0.696152686553156,0.058562894678049,0.306697166483366
"GS",7,0.185569621258562,0.680819683400372,0.0364944053033665,0.25186127114175
"GS",8,0.184161625730018,0.675230438418044,0.0227420728734161,0.206829755320151
"GS",9,0.222948937309369,0.667938832283095,0.014172086770025,0.169849645766766
"GS",10,0.207622862205287,0.658676057676849,0.00883156273990723,0.139481391942086
"GS",11,0.192908623546941,0.649638643605248,0.00550352969852585,0.114542827630134
"GS",12,0.204231716250569,0.63842364928735,0.00342961263307226,0.0940631519289256
"GS",13,0.223099333975703,0.630912921133391,0.00213721801411908,0.0772451382060736
"GS",14,0.222553459151917,0.623365834077901,0.00133184161844638,0.0634340999011383
"GS",15,0.413679354955778,0.620049506377542,0.000829958424881144,0.0520924050848705
"GS",16,0.334815376655858,0.617007658382956,0.000517201878579769,0.0427785476857937
"GS",17,0.358360406838136,0.607019062646613,0.000322302630092284,0.0351299606751546
"GS",18,0.30897481191146,0.605460470340341,0.000200848043417117,0.0288489021670959
"GS",19,0.261188903900326,0.605016599419696,0.000125161673464885,0.0236908650124188
"GS",20,0.194046088441007,0.593356615902183,7.79965004289178e-05,0.0194550586981019
"GS",21,0.161400157536447,0.586141629585736,4.86047678234738e-05,0.0159765930348335
"GS",22,0.142847633491043,0.586204598821388,3.02888391425561e-05,0.0131200593615065
"GS",23,0.128500581835369,0.576060500642763,1.88749749805526e-05,0.010774259397742
"GS",24,0.145785610771198,0.56934789953917,1.17622428129288e-05,0.00884787655080414
"GS",25,0.178256298191257,0.568068820134196,7.32982990085241e-06,0.00726592117084876
"GS",26,0.165454871800431,0.564128720646645,4.56770083987511e-06,0.00596681137647542
"GS",27,0.197483237861393,0.56255297163927,2.84643589889712e-06,0.00489997581384132
"GS",28,0.196383073786498,0.558405366901284,1.77380209662588e-06,0.0040238850302676
"GS",29,0.198858544626529,0.549273879545301,1.10537317183691e-06,0.00330443482824425
"GS",30,0.177034854113859,0.543377569587177,6.88830987031189e-07,0.00271361866752625
"GS",31,0.154935738550545,0.539946952827352,4.29256056491634e-07,0.00222843743499082
"GS",32,0.143142945731731,0.538532880691359,2.67497783206442e-07,0.00183000414210573
"GS",33,0.118791548401618,0.542694533036415,1.6669552575493e-07,0.00150280869794216
"GS",34,0.122575495774016,0.538266808943076,1.03878985364404e-07,0.00123411413703791
"GS",35,0.123238811572552,0.536318008683248,6.4733852642226e-08,0.00101346079865146
"GS",36,0.139235862245758,0.542030586258497,4.0339936544484e-08,0.000832259156246668
"GS",37,0.145175626305064,0.547169729337108,2.51384772262342e-08,0.000683455446997144
"GS",38,0.150553338189279,0.543398008973489,1.56654445045304e-08,0.000561257085036649
"GS",39,0.158355797535366,0.532569125048041,9.76217251808795e-09,0.000460907169425416
"GS",40,0.141881754657697,0.528009985430292,6.08345407915817e-09,0.000378499308946591
"GS",41,0.132294077266806,0.518722398268577,3.79100179439103e-09,0.000310825555288372
"GS",42,0.12528164500366,0.517279539744166,2.3624234551738e-09,0.00025525152500069
"GS",43,0.120125120772247,0.518369727076367,1.47218199416648e-09,0.000209613849011646
"GS",44,0.170478004712054,0.521282578038227,9.17413776603637e-10,0.000172135957649454
"GS",45,0.17944232741445,0.516560856050793,5.71701081005729e-10,0.000141358922874644
"GS",46,0.193902519633138,0.519360912028794,3.56264680516487e-10,0.000116084665569832
"GS",47,0.200103139204024,0.514496126374064,2.22012038809216e-10,9.53293170775625e-05
"GS",48,0.157613634438584,0.505910245679941,1.38350355990296e-10,7.82849194582697e-05
"GS",49,0.131282285221137,0.50142953737847,8.6215239071292e-11,6.42879735475441e-05
"GS",50,0.109465665059409,0.493021428979678,5.372640637543e-11,5.27936104609882e-05
"GS",51,0.101039000387617,0.492334598187155,3.34804701942652e-11,4.3354381102794e-05
"GS",52,0.100504491832524,0.492937308736919,2.08638909625958e-11,3.56028380024365e-05
"GS",53,0.0993017504993375,0.49860128248586,1.30016676460431e-11,2.92372314304828e-05
"GS",54,0.100304425711949,0.505012223199114,8.10219732653026e-12,2.40097629762299e-05
"GS",55,0.0990854950736253,0.508245299782939,5.04901396537488e-12,1.97169393259894e-05
"GS",56,0.0962522729207248,0.506919558766126,3.14637387799436e-12,1.61916507368117e-05
"GS",57,0.08969770417357,0.505371336895213,1.96071324975831e-12,1.32966658388669e-05
"GS",58,0.0897708655497288,0.503824937534295,1.2218498490168e-12,1.09192895341136e-05
"GS",59,0.102580084211627,0.507396105910595,7.61415292994216e-13,8.96697603554748e-06
"GS",60,0.091594814554546,0.506523352416107,4.74488128694362e-13,7.36372627274693e-06
"GS",61,0.0969980574213345,0.501675776796751,2.95684873082248e-13,6.04712942300539e-06
"GS",62,0.0960624203496918,0.502770162563373,1.84260762034748e-13,4.96593340166845e-06
"GS",63,0.0857571487763009,0.501431384443915,1.14825043539451e-13,4.07804973645665e-06
"GS",64,0.0969866321542094,0.498744992105739,7.15550640203607e-14,3.34891516012411e-06
"GS",65,0.081937969605102,0.486720686519085,4.45906836098761e-14,2.75014614202666e-06
"GS",66,0.0815222714481078,0.483399190089596,2.77873983067125e-14,2.2584339826106e-06
"GS",67,0.0785836090813171,0.476050445628161,1.73161620802079e-14,1.85463745939395e-06
"GS",68,0.0764591983026275,0.46446276366126,1.0790843600338e-14,1.52303770323682e-06
"GS",69,0.0820085061364694,0.465669134856789,6.72448693120327e-15,1.25072629894949e-06
"GS",70,0.0745160475319607,0.468313357256205,4.19047167790543e-15,1.02710279040325e-06
"GS",71,0.0773481970709828,0.468413232601096,2.61135950786738e-15,8.43462029174738e-07
"GS",72,0.0699805527803581,0.467266355428938,1.627310480413e-15,6.92655303156416e-07
"GS",73,0.0715124833583771,0.463835833778393,1.01408457613124e-15,5.68812053650032e-07
"GS",74,0.0838366939017833,0.457171828800916,6.31943037253894e-16,4.67111348030066e-07
"GS",75,0.0657420539142982,0.451832917642027,3.93805419915974e-16,3.83594211934037e-07
"GS",76,0.0668627580526148,0.445543516199354,2.45406151524523e-16,3.15009515503836e-07
"GS",77,0.0647134064710642,0.446252462033295,1.52928771825759e-16,2.58687414384202e-07
"GS",78,0.0669088615987683,0.445120172736657,9.53000122729117e-17,2.1243541882775e-07
"GS",79,0.075063679960785,0.445946550143809,5.93877282266079e-17,1.74453045116049e-07
"GS",80,0.0756468942410126,0.449149890169425,3.70084135332262e-17,1.43261726873047e-07
"GS",81,0.0822074514511054,0.450519945090532,2.3062385330184e-17,1.17647257879589e-07
"GS",82,0.0847543900574483,0.450566844308429,1.4371694605076e-17,9.66125258203246e-08
"GS",83,0.0998756843468536,0.443815669169903,8.95595155767531e-18,7.93386969965432e-08
"GS",84,0.105988689136914,0.436793265627626,5.5810445815553e-18,6.51533410151779e-08
"GS",85,0.105797881430774,0.429890812739413,3.47791727330344e-18,5.35042546214872e-08
"GS",86,0.108330818200008,0.424603070296183,2.16731982394801e-18,4.39379656974773e-08
"GS",87,0.0997204699755685,0.42556100803659,1.35060004311615e-18,3.60820806362078e-08
"GS",88,0.0915087968102689,0.427490010172603,8.41648037502149e-19,2.96307879158946e-08
"GS",89,0.104565573360026,0.419247947942485,5.24486447813848e-19,2.43329535613221e-08
"GS",90,0.0928666800131255,0.420259306191412,3.26842126023119e-19,1.99823450762795e-08
"GS",91,0.0817586608944398,0.421821943399011,2.03676902975436e-19,1.64096032872147e-08
"GS",92,0.0792614874893641,0.420552098803846,1.26924522583515e-19,1.34756495804596e-08
"GS",93,0.0712128311354335,0.420071206823746,7.90950480771794e-20,1.10662718919493e-08
"GS",94,0.0672805600709913,0.413548514241407,4.92893453762249e-20,9.08767869447444e-09
"GS",95,0.0669934194400938,0.415164468272569,3.07154446033864e-20,7.46284790942883e-09
"GS",96,0.0660518333445594,0.4162740065231,1.91408210026415e-20,6.12852861458778e-09
"GS",97,0.0642475364548595,0.414363827897453,1.19279090173017e-20,5.03277883130486e-09
"GS",98,0.066150181600679,0.417272290823157,7.43306744812002e-21,4.13294354284973e-09
"GS",99,0.0654354405318053,0.41001138968056,4.63203497009908e-21,3.39399423279536e-09
"HD",0,1,1,1,1
"HD",1,0.279573820143836,0.807345605935347,0.279546838899966,0.807909962203134
"HD",2,0.302828224457718,0.774331692420644,0.0781464351389636,0.652718507027069
"HD",3,0.240431770757435,0.754046486062441,0.0218455889143985,0.527337784341526
"HD",4,0.2647045399849,0.744893812286877,0.00610686532492825,0.426041449415647
"HD",5,0.224697745450639,0.728557829457246,0.00170715489717151,0.344203131294363
"HD",6,0.221960316660965,0.722978828775797,0.000477229755016892,0.27808513879423
"HD",7,0.211862441778707,0.71123974368852,0.000133408069443977,0.224667753972499
"HD",8,0.205275585793104,0.703885299968844,3.7293804096811e-05,0.181511316620185
"HD",9,0.223867348352735,0.698321612933946,1.04253650458181e-05,0.146644800950055
"HD",10,0.231606993407038,0.694721184904252,2.91437784293666e-06,0.118475795592845
"HD",11,0.199407887362842,0.687899673075055,8.14705113353045e-07,0.0957177755394015
"HD",12,0.206750216758214,0.687686641038096,2.27748239073482e-07,0.0773313444182059
"HD",13,0.214394836569958,0.678353846793301,6.36663002980258e-08,0.0624767635460303
"HD",14,0.198970631491919,0.671516518607892,1.77977129927691e-08,0.0504755996750475
"HD",15,0.243170819024518,0.669798168590342,4.97529440677745e-09,0.0407797398256481
"HD",16,0.194623901249219,0.666807989986644,1.39082782401132e-09,0.032946358061193
"HD",17,0.196897618620359,0.6557905059132,3.88801521656483e-10,0.0266176908959494
"HD",18,0.176502795802907,0.654649093647675,1.08688236338567e-10,0.0215046976456812
"HD",19,0.206804884063767,0.650316190463063,3.03834528940587e-11,0.0173738594621121
"HD",20,0.17332465013947,0.64102336396391,8.49359821140014e-12,0.0140365141413575
"HD",21,0.168929254168133,0.639526697327494,2.37435853088332e-12,0.0113402396094079
"HD",22,0.171274141931872,0.638969966258867,6.63744421723599e-13,0.00916189255421125
"HD",23,0.172228839809292,0.623023871468954,1.85547654930318e-13,0.00740198426718198
"HD",24,0.184303294399661,0.619680862446473,5.18692604010721e-14,0.00598013682952719
"HD",25,0.193589936438791,0.614897368760369,1.44998877811989e-14,0.00483141211991288
"HD",26,0.169268012989648,0.608394681153411,4.0533977936384e-15,0.00390334598318658
"HD",27,0.182837818817586,0.612707888559728,1.13311454001571e-15,0.00315355210574202
"HD",28,0.17527426171301,0.610302825607381,3.16758587772982e-16,0.00254778616255565
"HD",29,0.172773619569186,0.608189854376877,8.85488619063545e-17,0.00205838182229201
"HD",30,0.164690572989632,0.600658810638364,2.4753554434111e-17,0.00166298718024755
"HD",31,0.150598800133259,0.605849011524736,6.91977789359398e-18,0.0013435439099381
"HD",32,0.150028626064543,0.606212912423865,1.93440203604406e-18,0.00108546250949634
"HD",33,0.145622062727895,0.605505037373941,5.40755974337776e-19,0.000876955975020106
"HD",34,0.145932317368265,0.607293886544778,1.51166623242397e-19,0.000708501468632306
"HD",35,0.145654429967107,0.603024547174697,4.22581516745941e-20,0.000572405394743592
"HD",36,0.14585422897903,0.60573699477461,1.18131327183881e-20,0.000462452020832165
"HD",37,0.154306167983326,0.601623516632903,3.30232390893116e-21,0.000373619594671277
"HD",38,0.15179386736648,0.598617960477659,9.23154209765485e-22,0.000301850992609222
"HD",39,0.150192174775191,0.594645729977931,2.58064841157138e-22,0.000243868424029895
"HD",40,0.14970229970935,0.59038900684727,7.21412105766997e-23,0.00019702372924053
"HD",41,0.142367456227953,0.588786046720985,2.01668473711332e-23,0.000159177433643837
"HD",42,0.14028450569339,0.582960174030225,5.63757843317838e-24,0.000128601034398785
"HD",43,0.137459162120167,0.580939447960928,1.57596723004564e-24,0.000103898056840406
"HD",44,0.150064699256269,0.580424403832461,4.40556657369195e-25,8.39402751749114e-05
"HD",45,0.137360849636954,0.579431464124599,1.23156220923894e-25,6.78161845438834e-05
"HD",46,0.138832121940271,0.575247594452269,3.44279322501404e-26,5.47893710916096e-05
"HD",47,0.134883647854036,0.575702589520316,9.62421963038895e-27,4.42648787277558e-05
"HD",48,0.132347269816207,0.568385640461712,2.69042017455423e-27,3.57620364998675e-05
"HD",49,0.130995280776664,0.568222864463618,7.52098455109331e-28,2.8892505556915e-05
"HD",50,0.118584462782914,0.565879433377402,2.10246745667362e-28,2.33425430724411e-05
"HD",51,0.124912944549536,0.569177169189082,5.87738131403161e-29,1.88586730913809e-05
"HD",52,0.12025898643952,0.566423517734089,1.64300336734727e-29,1.52361098644588e-05
"HD",53,0.127729733496162,0.569412599841159,4.59296397643928e-30,1.23094049447177e-05
"HD",54,0.133912628414538,0.567556209200698,1.28394856079502e-30,9.94489088362995e-06
"HD",55,0.121846784589764,0.572661768471349,3.58923761480409e-31,8.03457641790777e-06
"HD",56,0.123639717584987,0.568547083427674,1.00336002927934e-31,6.49121433011006e-06
"HD",57,0.118866479884755,0.560976075910695,2.80486124463616e-32,5.24431672409166e-06
"HD",58,0.128368382226141,0.571424507991084,7.84090094491064e-33,4.23693572634216e-06
"HD",59,0.126673401558189,0.57676564684388,2.19189907327753e-33,3.4230625825262e-06
"HD",60,0.141325530097744,0.568446880870947,6.12738457122498e-34,2.7655263616677e-06
"HD",61,0.131444321918994,0.552487051999869,1.71289098761037e-34,2.23429629832673e-06
"HD",62,0.122538685883038,0.549769056397578,4.78833260966719e-35,1.80511023793175e-06
"HD",63,0.126293364559875,0.558964407227931,1.33856324463409e-35,1.45836654409993e-06
"HD",64,0.125146923297198,0.557270392203583,3.74191123705142e-36,1.17822885952209e-06
"HD",65,0.118499600951023,0.551380898358851,1.04603945776199e-36,9.51902833363132e-07
"HD",66,0.112670054946905,0.546236647445719,2.92417023781998e-37,7.69051782123464e-07
"HD",67,0.118237210500647,0.540629917107986,8.17442546387937e-38,6.21324596227621e-07
"HD",68,0.111674344342419,0.541046784268123,2.28513479825087e-38,5.01974331054135e-07
"HD",69,0.108309582624952,0.539579056115115,6.38802209311342e-39,4.05550062828889e-07
"HD",70,0.11107652333786,0.537876875578944,1.785751382953e-39,3.27647935931567e-07
"HD",71,0.111868400831741,0.532445573721966,4.99201154165755e-40,2.64710031534407e-07
"HD",72,0.108757668087788,0.536821103708986,1.39550104622251e-40,2.13861871571753e-07
"HD",73,0.102053961539509,0.533550488351963,3.901079061531e-41,1.72781136578227e-07
"HD",74,0.104330607721748,0.535521354954628,1.09053431994984e-41,1.3959160152233e-07
"HD",75,0.100474378582739,0.530344695108679,3.04855421853901e-42,1.1277744550978e-07
"HD",76,0.0984123062719493,0.529040115072361,8.52213695007737e-43,9.11140217391726e-08
"HD",77,0.0998439999973458,0.524315906749422,2.38233644506673e-43,7.36119258594704e-08
"HD",78,0.0955230083121503,0.518860782077839,6.65974622414587e-44,5.94718082388247e-08
"HD",79,0.0948581532013687,0.516983120570066,1.86171100483596e-44,4.80478663463809e-08
"HD",80,0.0935265711457534,0.510195793192059,5.20435426347173e-45,3.88183498838458e-08
"HD",81,0.0947266056840431,0.512954673417555,1.45486078286908e-45,3.13617315874459e-08
"HD",82,0.0975387807907608,0.511293315773988,4.06701732890582e-46,2.53374553814382e-08
"HD",83,0.0996985149349009,0.510547187836452,1.13692183804701e-46,2.04703826195414e-08
"HD",84,0.0923561021635437,0.508768350369028,3.1782290590238e-47,1.65382260484374e-08
"HD",85,0.099814045958385,0.504679368764046,8.88463886750118e-48,1.33613975816999e-08
"HD",86,0.0931872906709919,0.494574161593445,2.48367271017773e-48,1.07948062152122e-08
"HD",87,0.106862815221617,0.499434066896235,6.94302854992296e-49,8.72123148132226e-09
"HD",88,0.0982413010826298,0.496513524105326,1.94090168352318e-49,7.04596979643985e-09
"HD",89,0.0938320203720527,0.496869908124007,5.42572930244528e-50,5.69250919192615e-09
"HD",90,0.092594136265932,0.485893265997929,1.5167454752255e-50,4.59903488609005e-09
"HD",91,0.0984498214309008,0.494536606673667,4.24001403015114e-51,3.7156061009919e-09
"HD",92,0.110669922549805,0.492046049873655,1.18528251902026e-51,3.0018751846141e-09
"HD",93,0.0899541488533679,0.492836890315344,3.31341981395502e-52,2.42524486694011e-09
"HD",94,0.113892177664722,0.49357178644962,9.2625603493964e-53,1.95937948878293e-09
"HD",95,0.0930304437205818,0.490612798138559,2.58931946579393e-53,1.58300220872421e-09
"HD",96,0.0881401532596425,0.48734589491356,7.23836071564842e-54,1.27892325461785e-09
"HD",97,0.091349661972797,0.482775502788065,2.02346085687721e-54,1.03325483829902e-09
"HD",98,0.0860777223048582,0.489436129304934,5.65652086177842e-55,8.34776877356366e-10
"HD",99,0.0897335616582656,0.488219936709202,1.58126252608187e-55,6.74424555433032e-10
"IBM",0,1,1,1,1
"IBM",1,0.461268932318671,0.769642447999871,0.461287317836177,0.770313225317427
"IBM",2,0.508096838830086,0.731801596260968,0.212785989596494,0.593382465098937
"IBM",3,0.396003225214206,0.70281644928572,0.0981554784140833,0.457090360537167
"IBM",4,0.455788048203717,0.689513510821942,0.0452778773685592,0.352102749886891
"IBM",5,0.392936131360616,0.683941913974588,0.020886110608658,0.271229404908506
"IBM",6,0.380648572834364,0.667783046024208,0.00963449794269758,0.208931597695998
"IBM",7,0.36759131068334,0.659817898132948,0.00444427171468513,0.160942772891927
"IBM",8,0.349900423300692,0.645277194241719,0.00205008617900229,0.12397634647791
"IBM",9,0.370868462908656,0.639570660205121,0.000945678754844982,0.0955006193184699
"IBM",10,0.361906116149408,0.625937257729271,0.000436229616357097,0.0735653900870223
"IBM",11,0.340477607850647,0.622738824877578,0.00020122718969007,0.0566683929096688
"IBM",12,0.325901952944406,0.605085095092237,9.28235506078438e-05,0.0436524125158022
"IBM",13,0.323196061974992,0.601300530747996,4.28183266919229e-05,0.0336260306779344
"IBM",14,0.323607314863176,0.593812257310123,1.97515510739503e-05,0.0259025761461424
"IBM",15,0.321303024712626,0.590518045081828,9.11114001800678e-06,0.0199530969751652
"IBM",16,0.291590190224871,0.580763406276762,4.20285334133621e-06,0.0153701344860109
"IBM",17,0.292771634318987,0.57562787135334,1.93872294508379e-06,0.0118398178694817
"IBM",18,0.278597405216571,0.567670340646541,8.94308307365156e-07,0.00912036829021131
"IBM",19,0.292769684412276,0.562662780648599,4.12533080423084e-07,0.00702554031371546
"IBM",20,0.268929362732292,0.562088127464729,1.9029627818706e-07,0.00541186661865576
"IBM",21,0.253424554535841,0.552162588277722,8.77812597591159e-08,0.00416883243000444
"IBM",22,0.24522356961401,0.553993559511382,4.04923818705633e-08,0.0032113067549646
"IBM",23,0.230405022911935,0.548503377768777,1.86786222258704e-08,0.00247371206390042
"IBM",24,0.248326922825707,0.544869598157618,8.61621154744694e-09,0.00190553311844976
"IBM",25,0.257516065340104,0.540136605420463,3.97454911463089e-09,0.00146785736242221
"IBM",26,0.246855052736348,0.534494579923828,1.83340910069624e-09,0.00113070993915338
"IBM",27,0.245587365443898,0.526633276268981,8.45728366556604e-10,0.000871000820127715
"IBM",28,0.255385679767263,0.530786787411519,3.90123769826867e-10,0.000670943451006704
"IBM",29,0.252803014793991,0.524138977728528,1.79959147407573e-10,0.000516836613750579
"IBM",30,0.246251838572734,0.520038199683963,8.30128724277247e-11,0.000398126078900346
"IBM",31,0.231647622897118,0.520034179821689,3.82927852680618e-11,0.000306681783920706
"IBM",32,0.222837473128654,0.515297699768088,1.76639762087809e-11,0.000236241034118061
"IBM",33,0.223434431783629,0.517159578865678,8.14816820767058e-12,0.000181979592943808
"IBM",34,0.203593845106298,0.511222298471174,3.75864665779437e-12,0.000140181287182497
"IBM",35,0.202476780220949,0.513107219895792,1.73381603546787e-12,0.000107983499458698
"IBM",36,0.189817282491674,0.504810217085926,7.9978734862233e-13,8.3181117749092e-05
"IBM",37,0.19286925837611,0.503999430061888,3.68931760885302e-13,6.40755150988117e-05
"IBM",38,0.198027967170408,0.508379326618981,1.70183542443359e-13,4.93582166996412e-05
"IBM",39,0.201633758073533,0.513177151901652,7.8503509833556e-14,3.80212871018171e-05
"IBM",40,0.193867205914184,0.494184653513751,3.6212673491847e-14,2.92883002981206e-05
"IBM",41,0.172467321251261,0.485015045000057,1.67044470267313e-14,2.25611650667106e-05
"IBM",42,0.172479279277888,0.490640683803061,7.70554956489738e-15,1.73791638294567e-05
"IBM",43,0.164572518919299,0.485368664015669,3.55447229124523e-15,1.33873997427888e-05
"IBM",44,0.180913394271623,0.486327068963643,1.63963298955152e-15,1.03124910744813e-05
"IBM",45,0.172799016549888,0.488252964949775,7.56341903985934e-16,7.94384826064086e-06
"IBM",46,0.173873991186328,0.480474539263418,3.48890928256779e-16,6.11925137508649e-06
"IBM",47,0.161055588363827,0.479261621760298,1.60938960512943e-16,4.71374026327097e-06
"IBM",48,0.157499645003038,0.477261479377447,7.4239101430358e-17,3.63105646550888e-06
"IBM",49,0.151936486477548,0.476123588933682,3.42455559773777e-17,2.79705081725584e-06
"IBM",50,0.149789804286298,0.481625284881943,1.57970406646132e-17,2.15460523641709e-06
"IBM",51,0.144161238996864,0.475779403718145,7.28697451792845e-18,1.65972090895027e-06
"IBM",52,0.140357117752878,0.476687992131172,3.36138893051578e-18,1.27850496650025e-06
"IBM",53,0.147605214278709,0.478018757875299,1.55056608396184e-18,9.84849284329157e-07
"IBM",54,0.151384817351412,0.479092891214437,7.15256469998501e-19,7.58642428663152e-07
"IBM",55,0.153787894545685,0.479459721376313,3.2993873861058e-19,5.84392296086159e-07
"IBM",56,0.144160058209498,0.477014140617425,1.52196555783926e-19,4.50165114448786e-07
"IBM",57,0.16805156502125,0.48014939450612,7.02063410014713e-20,3.46768141236433e-07
"IBM",58,0.146025579205363,0.479979997015255,3.23852947356607e-20,2.67120085313165e-07
